name,net-worth
Lorenzo Fertitta,3000000000
Lorinc Meszaros,1700000000
Lorinc Meszaros,1700000000
Lottie Tham & family,2500000000
Lottie Tham & family,2500000000
Lottie Tham & family,2500000000
Louis Bacon,1000000000
Louis Le Duff,1800000000
Louis Le Duff,1800000000
Louise Lindh,2300000000
Louise Lindh,2300000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Low Tuck Kwong,27400000000
Lu Di,1700000000
Lu Di,1700000000
Lu Weiding,2800000000
Lu Weiding,2800000000
Lu Weiding,2800000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Xiangyang,11600000000
Lu Yiwen,1200000000
Lu Zhongfang,1000000000
Lu Zongjun,1100000000
Luca Del Vecchio,4700000000
Luca Del Vecchio,4700000000
Luca Del Vecchio,4700000000
Luca Del Vecchio,4700000000
Luca Del Vecchio,4700000000
Luca Garavoglia,4300000000
Luca Garavoglia,4300000000
Luca Garavoglia,4300000000
Luca Garavoglia,4300000000
Lucia Maggi & family,1200000000
Luciano Benetton,3400000000
Luciano Benetton,3400000000
Luciano Benetton,3400000000
Luciano Hang,2300000000
Luciano Hang,2300000000
Lucio Co,1200000000
Lucio Tan,2500000000
Lucio Tan,2500000000
Lucio Tan,2500000000
Lucy Stitzer,2000000000
Lucy Stitzer,2000000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Merckle,9400000000
Ludwig Theodor Braun,1400000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Lui Che Woo,11200000000
Luigi Berlusconi,1200000000
Luigi Cremonini & family,1000000000
Luis Carlos Sarmiento,7300000000
Luis Carlos Sarmiento,7300000000
Luis Carlos Sarmiento,7300000000
Luis Carlos Sarmiento,7300000000
Luis Carlos Sarmiento,7300000000
Luis Carlos Sarmiento,7300000000
Luis Carlos Sarmiento,7300000000
Luiz Frias,2200000000
Luiz Frias,2200000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Lukas Walton,28000000000
Luo Liguo & family,5000000000
Luo Liguo & family,5000000000
Luo Liguo & family,5000000000
Luo Liguo & family,5000000000
Luo Liguo & family,5000000000
Luo Yangyong & family,1400000000
Luo Yuhao,1700000000
Luo Yuhao,1700000000
Lutz Mario Helmig & family,3300000000
Lutz Mario Helmig & family,3300000000
Lutz Mario Helmig & family,3300000000
Lynda Resnick,5600000000
Lynda Resnick,5600000000
Lynda Resnick,5600000000
Lynda Resnick,5600000000
Lynda Resnick,5600000000
Lynda Resnick,5600000000
Lynn Schusterman & family,4500000000
Lynn Schusterman & family,4500000000
Lynn Schusterman & family,4500000000
Lynn Schusterman & family,4500000000
Lynn Schusterman & family,4500000000
Lynsi Snyder,6700000000
Lynsi Snyder,6700000000
Lynsi Snyder,6700000000
Lynsi Snyder,6700000000
Lynsi Snyder,6700000000
Lynsi Snyder,6700000000
Lynsi Snyder,6700000000
Lyu Yixiong,1800000000
Lyu Yixiong,1800000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.A. Yusuff Ali,7600000000
M.Satyanarayana Reddy,2000000000
M.Satyanarayana Reddy,2000000000
Mrta Schrling Andreen,5600000000
Mrta Schrling Andreen,5600000000
Mrta Schrling Andreen,5600000000
Mrta Schrling Andreen,5600000000
Mrta Schrling Andreen,5600000000
Mrta Schrling Andreen,5600000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Huateng,30200000000
Ma Jianrong,6300000000
Ma Jianrong,6300000000
Ma Jianrong,6300000000
Ma Jianrong,6300000000
Ma Jianrong,6300000000
Ma Jianrong,6300000000
Ma Yunsheng,1100000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
MacKenzie Scott,35600000000
Madhukar Parekh,3500000000
Madhukar Parekh,3500000000
Madhukar Parekh,3500000000
Madhukar Parekh,3500000000
Madhur Bajaj,3800000000
Madhur Bajaj,3800000000
Madhur Bajaj,3800000000
Madhur Bajaj,3800000000
Magdalena Martullo-Blocher,6400000000
Magdalena Martullo-Blocher,6400000000
Magdalena Martullo-Blocher,6400000000
Magdalena Martullo-Blocher,6400000000
Magdalena Martullo-Blocher,6400000000
Magdalena Martullo-Blocher,6400000000
Maggie Gu,4200000000
Maggie Gu,4200000000
Maggie Gu,4200000000
Maggie Gu,4200000000
Maggie Hardy,4100000000
Maggie Hardy,4100000000
Maggie Hardy,4100000000
Maggie Hardy,4100000000
Magic Johnson,1200000000
Mahaveer Prasad Taparia,1000000000
Mahendra Choksi & family,5500000000
Mahendra Choksi & family,5500000000
Mahendra Choksi & family,5500000000
Mahendra Choksi & family,5500000000
Mahendra Choksi & family,5500000000
Mahendra Choksi & family,5500000000
Maike Oberwelland-Height,1800000000
Maike Oberwelland-Height,1800000000
Maja Oeri,3000000000
Maja Oeri,3000000000
Maja Oeri,3000000000
Manas Chiaravanond,1800000000
Manas Chiaravanond,1800000000
Manfredi Lefebvre d'Ovidio & family,1700000000
Manfredi Lefebvre d'Ovidio & family,1700000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Mangal Prabhat Lodha,10400000000
Manny Stul,1100000000
Manohar Lal Agarwal,1500000000
Manohar Lal Agarwal,1500000000
Manoj Punjabi,1900000000
Manoj Punjabi,1900000000
Manuel Lao HernÃ¡ndez & family,1300000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Manuel Villar,11000000000
Mao Lixiang & family,1000000000
Mao Zhongwu,1100000000
Marc Andreessen,1900000000
Marc Andreessen,1900000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Benioff,10600000000
Marc Fielmann,2900000000
Marc Fielmann,2900000000
Marc Fielmann,2900000000
Marc Ladreit de Lacharriere,4300000000
Marc Ladreit de Lacharriere,4300000000
Marc Ladreit de Lacharriere,4300000000
Marc Ladreit de Lacharriere,4300000000
Marc Lasry,1900000000
Marc Lasry,1900000000
Marc Lipschultz,2000000000
Marc Lipschultz,2000000000
Marc Rowan,6500000000
Marc Rowan,6500000000
Marc Rowan,6500000000
Marc Rowan,6500000000
Marc Rowan,6500000000
Marc Rowan,6500000000
Marc Rowan,6500000000
Marcel Erni,3400000000
Marcel Erni,3400000000
Marcel Erni,3400000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcel Herrmann Telles & family,10900000000
Marcelo Claure,2000000000
Marcelo Claure,2000000000
Marco Squinzi,1100000000
Marcos Galperin,6300000000
Marcos Galperin,6300000000
Marcos Galperin,6300000000
Marcos Galperin,6300000000
Marcos Galperin,6300000000
Marcos Galperin,6300000000
Marek Dospiva,1800000000
Marek Dospiva,1800000000
Maren Otto,2700000000
Maren Otto,2700000000
Maren Otto,2700000000
Margaretta Taylor,4000000000
Margaretta Taylor,4000000000
Margaretta Taylor,4000000000
Margaretta Taylor,4000000000
Margarita Louis-Dreyfus & family,4900000000
Margarita Louis-Dreyfus & family,4900000000
Margarita Louis-Dreyfus & family,4900000000
Margarita Louis-Dreyfus & family,4900000000
Margarita Louis-Dreyfus & family,4900000000
Margot Birmingham Perot,4900000000
Margot Birmingham Perot,4900000000
Margot Birmingham Perot,4900000000
Margot Birmingham Perot,4900000000
Margot Birmingham Perot,4900000000
Maria Angelicoussis,6400000000
Maria Angelicoussis,6400000000
Maria Angelicoussis,6400000000
Maria Angelicoussis,6400000000
Maria Angelicoussis,6400000000
Maria Angelicoussis,6400000000
Maria Asuncion Aramburuzabala & family,6300000000
Maria Asuncion Aramburuzabala & family,6300000000
Maria Asuncion Aramburuzabala & family,6300000000
Maria Asuncion Aramburuzabala & family,6300000000
Maria Asuncion Aramburuzabala & family,6300000000
Maria Asuncion Aramburuzabala & family,6300000000
Maria Consuelo Dias Branco,1200000000
Maria Del Pino,3300000000
Maria Del Pino,3300000000
Maria Del Pino,3300000000
Maria Fernanda Amorim & family,5700000000
Maria Fernanda Amorim & family,5700000000
Maria Fernanda Amorim & family,5700000000
Maria Fernanda Amorim & family,5700000000
Maria Fernanda Amorim & family,5700000000
Maria Fernanda Amorim & family,5700000000
Maria Franca Fissolo,2200000000
Maria Franca Fissolo,2200000000
Maria Frias,1200000000
Maria-Elisabeth Schaeffler-Thumann,2700000000
Maria-Elisabeth Schaeffler-Thumann,2700000000
Maria-Elisabeth Schaeffler-Thumann,2700000000
Marian Ilitch,4000000000
Marian Ilitch,4000000000
Marian Ilitch,4000000000
Marian Ilitch,4000000000
Mariana Voigt Schwartz Gomes,1300000000
Marianna Latsis & family,1800000000
Marianna Latsis & family,1800000000
Marianne Liebmann,4200000000
Marianne Liebmann,4200000000
Marianne Liebmann,4200000000
Marianne Liebmann,4200000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie Besnier Beauvalot,8900000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Habert-Dassault,9400000000
Marie-Hlne Peugeot-Roncoroni & family,1400000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marijke Mars,9600000000
Marina Berlusconi,2100000000
Marina Berlusconi,2100000000
Marina Budiman,1000000000
Marina Caprotti,1100000000
Marina Prada,2700000000
Marina Prada,2700000000
Marina Prada,2700000000
Mario Gabelli,1800000000
Mario Gabelli,1800000000
Mario Germano Giuliani,1900000000
Mario Germano Giuliani,1900000000
Mario Moretti Polegato & family,1400000000
Mario Verrocchi,1400000000
Marisa Del Vecchio,4700000000
Marisa Del Vecchio,4700000000
Marisa Del Vecchio,4700000000
Marisa Del Vecchio,4700000000
Marisa Del Vecchio,4700000000
Maritsa Lazari & family,2800000000
Maritsa Lazari & family,2800000000
Maritsa Lazari & family,2800000000
Marius Nacht,1400000000
Mark Coombs,1900000000
Mark Coombs,1900000000
Mark Cuban,5400000000
Mark Cuban,5400000000
Mark Cuban,5400000000
Mark Cuban,5400000000
Mark Cuban,5400000000
Mark Davis,2300000000
Mark Davis,2300000000
Mark Dixon,1200000000
Mark Jones,1000000000
Mark Leonard & family,4300000000
Mark Leonard & family,4300000000
Mark Leonard & family,4300000000
Mark Leonard & family,4300000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Mateschitz,39600000000
Mark Meijer & family,5500000000
Mark Meijer & family,5500000000
Mark Meijer & family,5500000000
Mark Meijer & family,5500000000
Mark Meijer & family,5500000000
Mark Meijer & family,5500000000
Mark Pincus,1400000000
Mark Scheinberg,5600000000
Mark Scheinberg,5600000000
Mark Scheinberg,5600000000
Mark Scheinberg,5600000000
Mark Scheinberg,5600000000
Mark Scheinberg,5600000000
Mark Shoen,5000000000
Mark Shoen,5000000000
Mark Shoen,5000000000
Mark Shoen,5000000000
Mark Shoen,5000000000
Mark Stevens,6500000000
Mark Stevens,6500000000
Mark Stevens,6500000000
Mark Stevens,6500000000
Mark Stevens,6500000000
Mark Stevens,6500000000
Mark Stevens,6500000000
Mark Walter,6000000000
Mark Walter,6000000000
Mark Walter,6000000000
Mark Walter,6000000000
Mark Walter,6000000000
Mark Walter,6000000000
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Mark Zuckerberg,1.77E+11
Markus Blocher,3500000000
Markus Blocher,3500000000
Markus Blocher,3500000000
Markus Blocher,3500000000
Markus Persson,1300000000
Martha Ingram & family,4400000000
Martha Ingram & family,4400000000
Martha Ingram & family,4400000000
Martha Ingram & family,4400000000
Martha MacMillan,1300000000
Martin Bouygues,2600000000
Martin Bouygues,2600000000
Martin Bouygues,2600000000
Martin Ebner,3100000000
Martin Ebner,3100000000
Martin Ebner,3100000000
Martin Haefner,5400000000
Martin Haefner,5400000000
Martin Haefner,5400000000
Martin Haefner,5400000000
Martin Haefner,5400000000
Martin Klenk,1200000000
Martin Knauf,1000000000
Martin Lau,1800000000
Martin Lau,1800000000
Martin Lorentzon,5900000000
Martin Lorentzon,5900000000
Martin Lorentzon,5900000000
Martin Lorentzon,5900000000
Martin Lorentzon,5900000000
Martin Lorentzon,5900000000
Martin Moller Nielsen,1300000000
Martin Viessmann,2500000000
Martin Viessmann,2500000000
Martin Viessmann,2500000000
Martua Sitorus,3400000000
Martua Sitorus,3400000000
Martua Sitorus,3400000000
Mary Alice Dorrance Malone,3700000000
Mary Alice Dorrance Malone,3700000000
Mary Alice Dorrance Malone,3700000000
Mary Alice Dorrance Malone,3700000000
Masaaki Arai,1500000000
Masaaki Arai,1500000000
Masahiro Miki,3800000000
Masahiro Miki,3800000000
Masahiro Miki,3800000000
Masahiro Miki,3800000000
Masahiro Noda,3800000000
Masahiro Noda,3800000000
Masahiro Noda,3800000000
Masahiro Noda,3800000000
Masateru Uno & family,2000000000
Masateru Uno & family,2000000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Masayoshi Son,32700000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimiliana Landini Aleotti & family,7600000000
Massimo Doris,1500000000
Massimo Doris,1500000000
Massimo Moratti,1900000000
Massimo Moratti,1900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Mat Ishbia,9900000000
Matei Zaharia,1200000000
Mathias Doepfner,1200000000
Mathias Kamprad,1100000000
Matthew Prince,3400000000
Matthew Prince,3400000000
Matthew Prince,3400000000
Matthew Pritzker,1700000000
Matthew Pritzker,1700000000
Matthew Roszak,3100000000
Matthew Roszak,3100000000
Matthew Roszak,3100000000
Matthias Reimann-Andersen,5600000000
Matthias Reimann-Andersen,5600000000
Matthias Reimann-Andersen,5600000000
Matthias Reimann-Andersen,5600000000
Matthias Reimann-Andersen,5600000000
Matthias Reimann-Andersen,5600000000
Matthias Reinhart,3600000000
